iso,epochMs,cpuSeconds,cpuPercent,workingSetBytes,privateBytes
2026-08-17T03:08:29.6071450Z,1786936109607,103.375,1.07,331726848,348360704
2026-08-17T03:08:30.6251195Z,1786936110625,103.766,1.92,331726848,348356608
2026-08-17T03:08:31.6456422Z,1786936111645,104.188,2.07,357580800,374800384
2026-08-17T03:08:32.6608965Z,1786936112660,104.406,1.08,372662272,390205440
2026-08-17T03:08:33.6810403Z,1786936113681,104.719,1.53,329592832,346152960
2026-08-17T03:08:34.7004393Z,1786936114700,105.109,1.92,348979200,365985792
2026-08-17T03:08:35.7161125Z,1786936115716,105.484,1.85,342515712,359374848
2026-08-17T03:08:36.7313961Z,1786936116731,105.766,1.39,357597184,374775808
2026-08-17T03:08:37.7397565Z,1786936117739,106.156,1.94,379146240,396795904
2026-08-17T03:08:38.7541795Z,1786936118754,106.594,2.16,333918208,350568448
2026-08-17T03:08:39.7861039Z,1786936119786,106.875,1.36,233209856,246161408
2026-08-17T03:08:40.8040779Z,1786936120804,107.328,2.23,218722304,232321024
2026-08-17T03:08:41.8395746Z,1786936121839,107.672,1.66,217030656,230580224
2026-08-17T03:08:42.8525721Z,1786936122852,108.203,2.62,243032064,257609728
2026-08-17T03:08:43.8621270Z,1786936123862,108.469,1.32,216170496,228610048
2026-08-17T03:08:44.8933495Z,1786936124893,108.859,1.89,223096832,236941312
2026-08-17T03:08:45.9016497Z,1786936125901,109.234,1.86,214487040,228122624
2026-08-17T03:08:46.9152193Z,1786936126915,109.547,1.54,231649280,245678080
2026-08-17T03:08:47.9289704Z,1786936127928,110,2.23,227479552,241790976
2026-08-17T03:08:48.9491741Z,1786936128949,110.234,1.15,214552576,228560896
2026-08-17T03:08:49.9824410Z,1786936129982,110.547,1.51,233943040,248393728
2026-08-17T03:08:50.9879727Z,1786936130987,110.875,1.63,225374208,239616000
2026-08-17T03:08:52.0299830Z,1786936132029,111.172,1.42,221073408,235536384
2026-08-17T03:08:53.0434707Z,1786936133043,111.547,1.85,242618368,257581056
2026-08-17T03:08:54.0583205Z,1786936134058,111.828,1.39,255549440,270798848
2026-08-17T03:08:55.0830650Z,1786936135083,112.312,2.36,214614016,229670912
2026-08-17T03:08:56.0928146Z,1786936136092,112.609,1.47,227540992,244305920
2026-08-17T03:08:57.1076496Z,1786936137107,112.969,1.77,225243136,241950720
2026-08-17T03:08:58.1377830Z,1786936138137,113.297,1.59,216637440,233152512
2026-08-17T03:08:59.1704396Z,1786936139170,113.609,1.51,236027904,252981248
2026-08-17T03:09:00.1899971Z,1786936140189,114.047,2.15,231718912,248569856
2026-08-17T03:09:01.2044436Z,1786936141204,114.391,1.69,225255424,242069504
2026-08-17T03:09:02.2178735Z,1786936142217,114.672,1.39,214482944,231047168
2026-08-17T03:09:03.2263578Z,1786936143226,115.047,1.86,231718912,248684544
2026-08-17T03:09:04.2474062Z,1786936144247,115.484,2.14,229564416,246460416
2026-08-17T03:09:05.2592138Z,1786936145259,115.734,1.24,244645888,261877760
2026-08-17T03:09:06.2805616Z,1786936146280,116.078,1.68,228077568,245084160
2026-08-17T03:09:07.2924409Z,1786936147292,116.391,1.54,249622528,267108352
2026-08-17T03:09:08.3050266Z,1786936148305,116.703,1.54,271826944,289067008
2026-08-17T03:09:09.3153363Z,1786936149315,116.938,1.16,284753920,302272512
2026-08-17T03:09:10.3268128Z,1786936150326,117.281,1.7,228823040,245637120
2026-08-17T03:09:11.3565623Z,1786936151356,117.656,1.82,250368000,267661312
2026-08-17T03:09:12.3821787Z,1786936152382,117.969,1.52,233140224,250040320
2026-08-17T03:09:13.3966742Z,1786936153396,118.266,1.46,248229888,265457664
2026-08-17T03:09:14.4164780Z,1786936154416,118.609,1.69,226676736,243437568
2026-08-17T03:09:15.4476473Z,1786936155447,118.844,1.14,243924992,261054464
2026-08-17T03:09:16.4692848Z,1786936156469,119.109,1.3,256851968,274284544
2026-08-17T03:09:17.4783762Z,1786936157478,119.516,2.01,220213248,236826624
2026-08-17T03:09:18.4974798Z,1786936158497,119.781,1.3,233144320,250060800
2026-08-17T03:09:19.5280555Z,1786936159528,120.312,2.58,237465600,254464000
2026-08-17T03:09:20.5383706Z,1786936160538,120.484,0.85,222384128,239030272
2026-08-17T03:09:21.5523478Z,1786936161552,120.812,1.62,239620096,256651264
2026-08-17T03:09:22.5627760Z,1786936162562,121.125,1.55,235311104,252252160
2026-08-17T03:09:23.5862150Z,1786936163586,121.562,2.14,259010560,276467712
2026-08-17T03:09:24.6355469Z,1786936164635,121.828,1.27,226693120,243433472
2026-08-17T03:09:25.6573223Z,1786936165657,122.141,1.53,224538624,241242112
2026-08-17T03:09:26.6790021Z,1786936166679,122.531,1.91,246083584,263274496
2026-08-17T03:09:27.6936600Z,1786936167693,122.891,1.77,265469952,283111424
2026-08-17T03:09:28.7149280Z,1786936168714,123.109,1.07,280551424,298528768
2026-08-17T03:09:29.7512772Z,1786936169751,123.5,1.88,226689024,243433472
2026-08-17T03:09:30.7712056Z,1786936170771,123.812,1.53,243924992,261058560
2026-08-17T03:09:31.7797363Z,1786936171779,124.094,1.39,220626944,236826624
2026-08-17T03:09:32.7971424Z,1786936172797,124.578,2.38,222810112,239030272
2026-08-17T03:09:33.8083255Z,1786936173808,124.812,1.16,237928448,254459904
2026-08-17T03:09:34.8279192Z,1786936174827,125.219,1.99,242229248,258871296
2026-08-17T03:09:35.8518817Z,1786936175851,125.438,1.07,255156224,272076800
2026-08-17T03:09:36.8674635Z,1786936176867,125.75,1.54,224997376,241238016
2026-08-17T03:09:37.8908365Z,1786936177890,126.078,1.6,242241536,258859008
2026-08-17T03:09:38.9071085Z,1786936178907,126.469,1.92,231477248,247840768
2026-08-17T03:09:39.9455853Z,1786936179945,126.828,1.73,233623552,250048512
2026-08-17T03:09:40.9898556Z,1786936180989,127.156,1.57,248705024,265469952
2026-08-17T03:09:42.0031093Z,1786936182003,127.484,1.62,265940992,283103232
2026-08-17T03:09:43.0129916Z,1786936183012,127.75,1.32,235778048,252235776
2026-08-17T03:09:44.0384584Z,1786936184038,128.109,1.75,229314560,246665216
2026-08-17T03:09:45.0604929Z,1786936185060,128.469,1.76,220696576,237846528
2026-08-17T03:09:46.0675081Z,1786936186067,128.797,1.63,240087040,257683456
2026-08-17T03:09:47.0933718Z,1786936187093,129.172,1.83,235778048,253272064
2026-08-17T03:09:48.1039274Z,1786936188103,129.281,0.54,244379648,262393856
2026-08-17T03:09:49.1180827Z,1786936189118,129.281,0,244379648,262393856
2026-08-17T03:09:50.1311682Z,1786936190131,129.281,0,244379648,262393856
2026-08-17T03:09:51.1458140Z,1786936191145,129.281,0,220680192,238153728
