iso,epochMs,cpuSeconds,cpuPercent,workingSetBytes,privateBytes
2026-08-17T03:17:13.9354431Z,1786936633935,194.516,3.44,231047168,245301248
2026-08-17T03:17:14.9463137Z,1786936634946,195.047,2.63,217583616,231616512
2026-08-17T03:17:15.9610675Z,1786936635961,195.703,3.23,260841472,275406848
2026-08-17T03:17:16.9735165Z,1786936636973,196.234,2.62,220430336,234348544
2026-08-17T03:17:17.9945917Z,1786936637994,196.891,3.21,228503552,242565120
2026-08-17T03:17:19.0112735Z,1786936639011,197.297,2,233877504,248033280
2026-08-17T03:17:20.0192484Z,1786936640019,198.062,3.8,220086272,233766912
2026-08-17T03:17:21.0439535Z,1786936641043,198.547,2.36,233582592,247451648
2026-08-17T03:17:22.0666804Z,1786936642066,199.203,3.21,271380480,285974528
2026-08-17T03:17:23.0776709Z,1786936643077,199.906,3.48,243417088,257462272
2026-08-17T03:17:24.0917079Z,1786936644091,200.453,2.7,243408896,257462272
2026-08-17T03:17:25.1084496Z,1786936645108,201.031,2.84,281124864,295784448
2026-08-17T03:17:26.1149982Z,1786936646114,201.5,2.33,239374336,253345792
2026-08-17T03:17:27.1344476Z,1786936647134,202.141,3.14,284090368,298708992
2026-08-17T03:17:28.1487057Z,1786936648148,202.672,2.62,247697408,261779456
2026-08-17T03:17:29.1590852Z,1786936649159,203.234,2.78,258510848,272723968
2026-08-17T03:17:30.1743146Z,1786936650174,203.734,2.46,290861056,305577984
2026-08-17T03:17:31.2578093Z,1786936651257,204.406,3.1,251686912,265781248
2026-08-17T03:17:32.2763749Z,1786936652276,205,2.91,293564416,309579776
2026-08-17T03:17:33.2866177Z,1786936653286,205.469,2.32,222019584,235692032
2026-08-17T03:17:34.2994072Z,1786936654299,206.062,2.93,227483648,241168384
2026-08-17T03:17:35.3130824Z,1786936655313,206.562,2.47,267902976,282234880
2026-08-17T03:17:36.3348110Z,1786936656334,207.172,2.98,230182912,243904512
2026-08-17T03:17:37.3478290Z,1786936657347,207.844,3.32,224825344,238432256
